1,-8.6403,41.1616,-8.6403,41.1616
2,-8.6392,41.1626,-8.6392,41.1626
3,-8.6383,41.1632,-8.6383,41.1632
4,-8.6370,41.1638,-8.6370,41.1638
5,-8.6368,41.1640,-8.6368,41.1640
6,-8.6368,41.1640,-8.6368,41.1640
7,-8.6368,41.1640,-8.6368,41.1640
8,-8.6365,41.1642,-8.6365,41.1642
9,-8.6382,41.1648,-8.6382,41.1648
10,-8.6397,41.1654,-8.6397,41.1654
11,-8.6417,41.1650,-8.6417,41.1650
12,-8.6443,41.1655,-8.6443,41.1655
13,-8.6469,41.1659,-8.6469,41.1659
14,-8.6473,41.1661,-8.6473,41.1661
15,-8.6473,41.1661,-8.6473,41.1661
16,-8.6473,41.1661,-8.6473,41.1661
17,-8.6473,41.1661,-8.6473,41.1661
18,-8.6484,41.1662,-8.6484,41.1662
19,-8.6498,41.1664,-8.6498,41.1664
20,-8.6497,41.1669,-8.6497,41.1669
21,-8.6496,41.1672,-8.6496,41.1672
22,-8.6499,41.1672,-8.6499,41.1672
23,-8.6498,41.1673,-8.6498,41.1673
24,-8.6498,41.1673,-8.6498,41.1673
25,-8.6497,41.1673,-8.6497,41.1673
26,-8.6497,41.1674,-8.6497,41.1674
27,-8.6497,41.1674,-8.6497,41.1674
28,-8.6497,41.1674,-8.6497,41.1674
29,-8.6497,41.1674,-8.6497,41.1674
30,-8.6497,41.1674,-8.6497,41.1674
31,-8.6496,41.1674,-8.6496,41.1674
32,-8.6496,41.1674,-8.6496,41.1674
33,-8.6497,41.1673,-8.6497,41.1673
34,-8.6497,41.1673,-8.6497,41.1673
35,-8.6497,41.1673,-8.6497,41.1673
36,-8.6498,41.1673,-8.6498,41.1673
37,-8.6497,41.1673,-8.6497,41.1673
38,-8.6497,41.1673,-8.6497,41.1673
39,-8.6497,41.1673,-8.6497,41.1673
40,-8.6497,41.1674,-8.6497,41.1674
41,-8.6497,41.1674,-8.6497,41.1674
42,-8.6497,41.1674,-8.6497,41.1674
43,-8.6497,41.1673,-8.6497,41.1673
44,-8.6497,41.1673,-8.6497,41.1673
45,-8.6497,41.1673,-8.6497,41.1673
46,-8.6497,41.1673,-8.6497,41.1673
47,-8.6498,41.1673,-8.6498,41.1673
48,-8.6498,41.1673,-8.6498,41.1673
49,-8.6498,41.1673,-8.6498,41.1673
50,-8.6498,41.1673,-8.6498,41.1673
51,-8.6497,41.1673,-8.6497,41.1673
52,-8.6497,41.1673,-8.6497,41.1673
53,-8.6498,41.1673,-8.6498,41.1673
54,-8.6498,41.1673,-8.6498,41.1673
55,-8.6498,41.1673,-8.6498,41.1673
56,-8.6498,41.1673,-8.6498,41.1673
57,-8.6498,41.1672,-8.6498,41.1672
58,-8.6498,41.1672,-8.6498,41.1672
59,-8.6498,41.1672,-8.6498,41.1672
60,-8.6498,41.1672,-8.6498,41.1672
61,-8.6498,41.1673,-8.6498,41.1673
62,-8.6498,41.1673,-8.6498,41.1673
63,-8.6498,41.1673,-8.6498,41.1673
64,-8.6498,41.1673,-8.6498,41.1673
65,-8.6498,41.1673,-8.6498,41.1673
66,-8.6498,41.1673,-8.6498,41.1673
67,-8.6498,41.1672,-8.6498,41.1672
68,-8.6498,41.1672,-8.6498,41.1672
69,-8.6498,41.1672,-8.6498,41.1672
70,-8.6498,41.1672,-8.6498,41.1672
