1,-8.6073,41.1452,-8.6073,41.1452
2,-8.6075,41.1454,-8.6075,41.1454
3,-8.6075,41.1454,-8.6075,41.1454
4,-8.6075,41.1454,-8.6075,41.1454
5,-8.6075,41.1454,-8.6075,41.1454
6,-8.6075,41.1454,-8.6075,41.1454
7,-8.6075,41.1454,-8.6075,41.1454
8,-8.6075,41.1454,-8.6075,41.1454
9,-8.6074,41.1454,-8.6074,41.1454
10,-8.6074,41.1454,-8.6074,41.1454
11,-8.6075,41.1454,-8.6075,41.1454
12,-8.6075,41.1454,-8.6075,41.1454
13,-8.6075,41.1454,-8.6075,41.1454
14,-8.6075,41.1454,-8.6075,41.1454
15,-8.6075,41.1454,-8.6075,41.1454
16,-8.6075,41.1454,-8.6075,41.1454
17,-8.6075,41.1454,-8.6075,41.1454
18,-8.6075,41.1454,-8.6075,41.1454
19,-8.6075,41.1454,-8.6075,41.1454
20,-8.6075,41.1454,-8.6075,41.1454
21,-8.6075,41.1454,-8.6075,41.1454
22,-8.6075,41.1454,-8.6075,41.1454
23,-8.6075,41.1454,-8.6075,41.1454
24,-8.6075,41.1454,-8.6075,41.1454
25,-8.6075,41.1454,-8.6075,41.1454
26,-8.6075,41.1454,-8.6075,41.1454
27,-8.6075,41.1454,-8.6075,41.1454
28,-8.6075,41.1454,-8.6075,41.1454
29,-8.6075,41.1454,-8.6075,41.1454
30,-8.6075,41.1454,-8.6075,41.1454
31,-8.6075,41.1454,-8.6075,41.1454
32,-8.6075,41.1454,-8.6075,41.1454
33,-8.6075,41.1454,-8.6075,41.1454
34,-8.6075,41.1454,-8.6075,41.1454
35,-8.6075,41.1454,-8.6075,41.1454
36,-8.6075,41.1454,-8.6075,41.1454
37,-8.6075,41.1454,-8.6075,41.1454
38,-8.6075,41.1454,-8.6075,41.1454
39,-8.6075,41.1454,-8.6075,41.1454
40,-8.6075,41.1455,-8.6075,41.1455
41,-8.6075,41.1455,-8.6075,41.1455
42,-8.6075,41.1455,-8.6075,41.1455
43,-8.6075,41.1455,-8.6075,41.1455
44,-8.6075,41.1455,-8.6075,41.1455
45,-8.6075,41.1455,-8.6075,41.1455
46,-8.6075,41.1455,-8.6075,41.1455
47,-8.6075,41.1455,-8.6075,41.1455
48,-8.6074,41.1455,-8.6074,41.1455
49,-8.6074,41.1455,-8.6074,41.1455
50,-8.6075,41.1454,-8.6075,41.1454
51,-8.6075,41.1454,-8.6075,41.1454
52,-8.6075,41.1455,-8.6075,41.1455
53,-8.6076,41.1455,-8.6076,41.1455
54,-8.6075,41.1455,-8.6075,41.1455
55,-8.6075,41.1455,-8.6075,41.1455
56,-8.6075,41.1455,-8.6075,41.1455
57,-8.6075,41.1455,-8.6075,41.1455
58,-8.6075,41.1455,-8.6075,41.1455
59,-8.6075,41.1454,-8.6075,41.1454
60,-8.6075,41.1454,-8.6075,41.1454
61,-8.6075,41.1454,-8.6075,41.1454
62,-8.6075,41.1454,-8.6075,41.1454
63,-8.6075,41.1454,-8.6075,41.1454
64,-8.6075,41.1454,-8.6075,41.1454
65,-8.6075,41.1454,-8.6075,41.1454
66,-8.6075,41.1454,-8.6075,41.1454
67,-8.6075,41.1454,-8.6075,41.1454
68,-8.6075,41.1454,-8.6075,41.1454
69,-8.6075,41.1454,-8.6075,41.1454
70,-8.6075,41.1454,-8.6075,41.1454
71,-8.6075,41.1454,-8.6075,41.1454
72,-8.6075,41.1454,-8.6075,41.1454
73,-8.6075,41.1454,-8.6075,41.1454
74,-8.6075,41.1454,-8.6075,41.1454
75,-8.6075,41.1454,-8.6075,41.1454
76,-8.6075,41.1454,-8.6075,41.1454
77,-8.6073,41.1456,-8.6073,41.1456
78,-8.6070,41.1461,-8.6070,41.1461
79,-8.6069,41.1465,-8.6069,41.1465
80,-8.6068,41.1468,-8.6068,41.1468
81,-8.6068,41.1471,-8.6068,41.1471
82,-8.6067,41.1472,-8.6067,41.1472
83,-8.6066,41.1474,-8.6066,41.1474
84,-8.6066,41.1475,-8.6066,41.1475
85,-8.6065,41.1478,-8.6065,41.1478
86,-8.6065,41.1481,-8.6065,41.1481
87,-8.6063,41.1482,-8.6063,41.1482
88,-8.6063,41.1482,-8.6063,41.1482
89,-8.6063,41.1482,-8.6063,41.1482
90,-8.6063,41.1482,-8.6063,41.1482
91,-8.6063,41.1482,-8.6063,41.1482
92,-8.6063,41.1482,-8.6063,41.1482
93,-8.6063,41.1482,-8.6063,41.1482
94,-8.6063,41.1482,-8.6063,41.1482
95,-8.6061,41.1483,-8.6061,41.1483
96,-8.6050,41.1480,-8.6050,41.1480
97,-8.6045,41.1478,-8.6045,41.1478
98,-8.6040,41.1476,-8.6040,41.1476
99,-8.6039,41.1468,-8.6039,41.1468
100,-8.6044,41.1462,-8.6044,41.1462
101,-8.6052,41.1457,-8.6052,41.1457
102,-8.6066,41.1449,-8.6066,41.1449
103,-8.6067,41.1449,-8.6067,41.1449
104,-8.6067,41.1449,-8.6067,41.1449
105,-8.6067,41.1449,-8.6067,41.1449
106,-8.6067,41.1449,-8.6067,41.1449
107,-8.6069,41.1449,-8.6069,41.1449
108,-8.6076,41.1440,-8.6076,41.1440
109,-8.6082,41.1432,-8.6082,41.1432
110,-8.6082,41.1432,-8.6082,41.1432
111,-8.6082,41.1432,-8.6082,41.1432
112,-8.6082,41.1432,-8.6082,41.1432
113,-8.6082,41.1431,-8.6082,41.1431
114,-8.6091,41.1432,-8.6091,41.1432
115,-8.6100,41.1433,-8.6100,41.1433
116,-8.6100,41.1433,-8.6100,41.1433
117,-8.6100,41.1433,-8.6100,41.1433
118,-8.6101,41.1433,-8.6101,41.1433
119,-8.6105,41.1432,-8.6105,41.1432
120,-8.6113,41.1431,-8.6113,41.1431
121,-8.6114,41.1431,-8.6114,41.1431
122,-8.6113,41.1431,-8.6113,41.1431
123,-8.6113,41.1431,-8.6113,41.1431
124,-8.6114,41.1431,-8.6114,41.1431
125,-8.6114,41.1431,-8.6114,41.1431
126,-8.6114,41.1431,-8.6114,41.1431
127,-8.6114,41.1431,-8.6114,41.1431
128,-8.6116,41.1430,-8.6116,41.1430
129,-8.6118,41.1426,-8.6118,41.1426
130,-8.6120,41.1422,-8.6120,41.1422
131,-8.6118,41.1422,-8.6118,41.1422
132,-8.6118,41.1422,-8.6118,41.1422
133,-8.6118,41.1422,-8.6118,41.1422
134,-8.6118,41.1422,-8.6118,41.1422
135,-8.6118,41.1422,-8.6118,41.1422
136,-8.6118,41.1422,-8.6118,41.1422
137,-8.6118,41.1422,-8.6118,41.1422
138,-8.6119,41.1422,-8.6119,41.1422
139,-8.6119,41.1422,-8.6119,41.1422
140,-8.6119,41.1422,-8.6119,41.1422
141,-8.6119,41.1422,-8.6119,41.1422
142,-8.6119,41.1422,-8.6119,41.1422
143,-8.6119,41.1422,-8.6119,41.1422
144,-8.6119,41.1422,-8.6119,41.1422
145,-8.6118,41.1422,-8.6118,41.1422
146,-8.6118,41.1422,-8.6118,41.1422
147,-8.6118,41.1422,-8.6118,41.1422
148,-8.6118,41.1422,-8.6118,41.1422
149,-8.6118,41.1422,-8.6118,41.1422
150,-8.6118,41.1422,-8.6118,41.1422
151,-8.6118,41.1422,-8.6118,41.1422
152,-8.6118,41.1423,-8.6118,41.1423
153,-8.6119,41.1425,-8.6119,41.1425
154,-8.6118,41.1427,-8.6118,41.1427
155,-8.6118,41.1426,-8.6118,41.1426
156,-8.6119,41.1426,-8.6119,41.1426
157,-8.6119,41.1426,-8.6119,41.1426
158,-8.6118,41.1426,-8.6118,41.1426
159,-8.6118,41.1426,-8.6118,41.1426
160,-8.6118,41.1426,-8.6118,41.1426
161,-8.6118,41.1426,-8.6118,41.1426
162,-8.6118,41.1426,-8.6118,41.1426
163,-8.6118,41.1426,-8.6118,41.1426
164,-8.6118,41.1426,-8.6118,41.1426
165,-8.6118,41.1426,-8.6118,41.1426
166,-8.6118,41.1426,-8.6118,41.1426
167,-8.6118,41.1426,-8.6118,41.1426
168,-8.6118,41.1426,-8.6118,41.1426
169,-8.6118,41.1426,-8.6118,41.1426
170,-8.6118,41.1426,-8.6118,41.1426
171,-8.6118,41.1426,-8.6118,41.1426
172,-8.6118,41.1426,-8.6118,41.1426
173,-8.6118,41.1426,-8.6118,41.1426
174,-8.6119,41.1426,-8.6119,41.1426
175,-8.6119,41.1426,-8.6119,41.1426
176,-8.6119,41.1426,-8.6119,41.1426
177,-8.6118,41.1426,-8.6118,41.1426
178,-8.6119,41.1426,-8.6119,41.1426
179,-8.6119,41.1426,-8.6119,41.1426
180,-8.6119,41.1426,-8.6119,41.1426
181,-8.6119,41.1426,-8.6119,41.1426
