1,-8.5999,41.1827,-8.5999,41.1827
2,-8.5999,41.1827,-8.5999,41.1827
3,-8.6003,41.1827,-8.6003,41.1827
4,-8.5996,41.1827,-8.5996,41.1827
5,-8.5983,41.1823,-8.5983,41.1823
6,-8.5982,41.1823,-8.5982,41.1823
7,-8.5982,41.1823,-8.5982,41.1823
8,-8.5982,41.1823,-8.5982,41.1823
9,-8.5982,41.1822,-8.5982,41.1822
10,-8.5972,41.1821,-8.5972,41.1821
11,-8.5952,41.1816,-8.5952,41.1816
12,-8.5928,41.1807,-8.5928,41.1807
13,-8.5918,41.1796,-8.5918,41.1796
14,-8.5929,41.1804,-8.5929,41.1804
15,-8.5932,41.1829,-8.5932,41.1829
16,-8.5943,41.1861,-8.5943,41.1861
17,-8.5945,41.1894,-8.5945,41.1894
18,-8.5922,41.1923,-8.5922,41.1923
19,-8.5898,41.1955,-8.5898,41.1955
20,-8.5875,41.1988,-8.5875,41.1988
21,-8.5847,41.2017,-8.5847,41.2017
22,-8.5830,41.2054,-8.5830,41.2054
23,-8.5811,41.2093,-8.5811,41.2093
24,-8.5777,41.2129,-8.5777,41.2129
25,-8.5754,41.2170,-8.5754,41.2170
26,-8.5743,41.2215,-8.5743,41.2215
27,-8.5721,41.2257,-8.5721,41.2257
28,-8.5698,41.2298,-8.5698,41.2298
29,-8.5666,41.2331,-8.5666,41.2331
30,-8.5646,41.2366,-8.5646,41.2366
31,-8.5641,41.2403,-8.5641,41.2403
32,-8.5649,41.2438,-8.5649,41.2438
33,-8.5666,41.2469,-8.5666,41.2469
34,-8.5681,41.2503,-8.5681,41.2503
35,-8.5683,41.2539,-8.5683,41.2539
36,-8.5672,41.2577,-8.5672,41.2577
37,-8.5649,41.2617,-8.5649,41.2617
38,-8.5627,41.2657,-8.5627,41.2657
39,-8.5606,41.2695,-8.5606,41.2695
40,-8.5598,41.2737,-8.5598,41.2737
41,-8.5611,41.2780,-8.5611,41.2780
42,-8.5604,41.2823,-8.5604,41.2823
43,-8.5571,41.2862,-8.5571,41.2862
44,-8.5516,41.2890,-8.5516,41.2890
45,-8.5460,41.2917,-8.5460,41.2917
46,-8.5409,41.2946,-8.5409,41.2946
47,-8.5383,41.2988,-8.5383,41.2988
48,-8.5365,41.3032,-8.5365,41.3032
49,-8.5310,41.3050,-8.5310,41.3050
50,-8.5271,41.3082,-8.5271,41.3082
51,-8.5243,41.3122,-8.5243,41.3122
52,-8.5194,41.3141,-8.5194,41.3141
53,-8.5162,41.3174,-8.5162,41.3174
54,-8.5168,41.3219,-8.5168,41.3219
55,-8.5176,41.3267,-8.5176,41.3267
56,-8.5148,41.3310,-8.5148,41.3310
57,-8.5101,41.3342,-8.5101,41.3342
58,-8.5079,41.3385,-8.5079,41.3385
59,-8.5062,41.3427,-8.5062,41.3427
60,-8.5056,41.3469,-8.5056,41.3469
61,-8.5071,41.3510,-8.5071,41.3510
62,-8.5057,41.3549,-8.5057,41.3549
63,-8.5020,41.3580,-8.5020,41.3580
64,-8.4999,41.3618,-8.4999,41.3618
65,-8.5010,41.3659,-8.5010,41.3659
66,-8.5030,41.3697,-8.5030,41.3697
67,-8.5029,41.3735,-8.5029,41.3735
68,-8.5012,41.3773,-8.5012,41.3773
69,-8.5005,41.3814,-8.5005,41.3814
70,-8.4976,41.3850,-8.4976,41.3850
71,-8.4951,41.3886,-8.4951,41.3886
72,-8.4954,41.3927,-8.4954,41.3927
73,-8.4962,41.3970,-8.4962,41.3970
74,-8.4947,41.4013,-8.4947,41.4013
75,-8.4931,41.4052,-8.4931,41.4052
76,-8.4951,41.4090,-8.4951,41.4090
77,-8.4953,41.4130,-8.4953,41.4130
78,-8.4937,41.4168,-8.4937,41.4168
79,-8.4936,41.4205,-8.4936,41.4205
80,-8.4946,41.4237,-8.4946,41.4237
81,-8.4966,41.4270,-8.4966,41.4270
82,-8.4977,41.4307,-8.4977,41.4307
83,-8.4970,41.4343,-8.4970,41.4343
84,-8.4947,41.4380,-8.4947,41.4380
85,-8.4930,41.4422,-8.4930,41.4422
86,-8.4929,41.4463,-8.4929,41.4463
87,-8.4904,41.4497,-8.4904,41.4497
88,-8.4888,41.4534,-8.4888,41.4534
89,-8.4846,41.4562,-8.4846,41.4562
90,-8.4799,41.4588,-8.4799,41.4588
91,-8.4763,41.4625,-8.4763,41.4625
92,-8.4718,41.4648,-8.4718,41.4648
93,-8.4698,41.4680,-8.4698,41.4680
94,-8.4672,41.4709,-8.4672,41.4709
95,-8.4634,41.4740,-8.4634,41.4740
96,-8.4594,41.4768,-8.4594,41.4768
97,-8.4593,41.4808,-8.4593,41.4808
98,-8.4634,41.4834,-8.4634,41.4834
99,-8.4664,41.4867,-8.4664,41.4867
100,-8.4650,41.4907,-8.4650,41.4907
101,-8.4655,41.4945,-8.4655,41.4945
102,-8.4691,41.4974,-8.4691,41.4974
103,-8.4717,41.5012,-8.4717,41.5012
104,-8.4721,41.5051,-8.4721,41.5051
105,-8.4701,41.5065,-8.4701,41.5065
106,-8.4672,41.5073,-8.4672,41.5073
107,-8.4642,41.5079,-8.4642,41.5079
108,-8.4617,41.5078,-8.4617,41.5078
109,-8.4577,41.5076,-8.4577,41.5076
110,-8.4535,41.5076,-8.4535,41.5076
