1,-8.6530,41.1750,-8.6530,41.1750
2,-8.6518,41.1749,-8.6518,41.1749
3,-8.6503,41.1736,-8.6503,41.1736
4,-8.6481,41.1718,-8.6481,41.1718
5,-8.6459,41.1699,-8.6459,41.1699
6,-8.6447,41.1690,-8.6447,41.1690
7,-8.6427,41.1674,-8.6427,41.1674
8,-8.6405,41.1656,-8.6405,41.1656
9,-8.6395,41.1646,-8.6395,41.1646
10,-8.6392,41.1642,-8.6392,41.1642
11,-8.6392,41.1642,-8.6392,41.1642
12,-8.6392,41.1642,-8.6392,41.1642
13,-8.6392,41.1642,-8.6392,41.1642
14,-8.6392,41.1641,-8.6392,41.1641
15,-8.6392,41.1642,-8.6392,41.1642
16,-8.6392,41.1641,-8.6392,41.1641
17,-8.6396,41.1639,-8.6396,41.1639
18,-8.6397,41.1640,-8.6397,41.1640
19,-8.6396,41.1641,-8.6396,41.1641
20,-8.6395,41.1641,-8.6395,41.1641
21,-8.6396,41.1641,-8.6396,41.1641
22,-8.6397,41.1641,-8.6397,41.1641
23,-8.6397,41.1641,-8.6397,41.1641
24,-8.6397,41.1641,-8.6397,41.1641
25,-8.6397,41.1641,-8.6397,41.1641
26,-8.6396,41.1641,-8.6396,41.1641
27,-8.6396,41.1641,-8.6396,41.1641
28,-8.6397,41.1641,-8.6397,41.1641
29,-8.6397,41.1642,-8.6397,41.1642
30,-8.6397,41.1642,-8.6397,41.1642
31,-8.6396,41.1641,-8.6396,41.1641
32,-8.6397,41.1641,-8.6397,41.1641
33,-8.6397,41.1641,-8.6397,41.1641
34,-8.6397,41.1642,-8.6397,41.1642
35,-8.6397,41.1641,-8.6397,41.1641
36,-8.6397,41.1640,-8.6397,41.1640
37,-8.6397,41.1640,-8.6397,41.1640
38,-8.6397,41.1641,-8.6397,41.1641
39,-8.6397,41.1640,-8.6397,41.1640
40,-8.6397,41.1640,-8.6397,41.1640
41,-8.6397,41.1640,-8.6397,41.1640
42,-8.6397,41.1640,-8.6397,41.1640
43,-8.6397,41.1640,-8.6397,41.1640
44,-8.6397,41.1640,-8.6397,41.1640
45,-8.6398,41.1641,-8.6398,41.1641
46,-8.6397,41.1641,-8.6397,41.1641
47,-8.6397,41.1640,-8.6397,41.1640
48,-8.6397,41.1641,-8.6397,41.1641
49,-8.6397,41.1641,-8.6397,41.1641
50,-8.6397,41.1641,-8.6397,41.1641
51,-8.6397,41.1642,-8.6397,41.1642
52,-8.6397,41.1642,-8.6397,41.1642
53,-8.6397,41.1642,-8.6397,41.1642
54,-8.6397,41.1642,-8.6397,41.1642
55,-8.6397,41.1641,-8.6397,41.1641
56,-8.6397,41.1641,-8.6397,41.1641
57,-8.6397,41.1641,-8.6397,41.1641
58,-8.6397,41.1642,-8.6397,41.1642
59,-8.6397,41.1643,-8.6397,41.1643
60,-8.6397,41.1642,-8.6397,41.1642
61,-8.6396,41.1643,-8.6396,41.1643
62,-8.6395,41.1643,-8.6395,41.1643
63,-8.6395,41.1642,-8.6395,41.1642
64,-8.6395,41.1642,-8.6395,41.1642
65,-8.6395,41.1642,-8.6395,41.1642
66,-8.6400,41.1646,-8.6400,41.1646
67,-8.6390,41.1648,-8.6390,41.1648
68,-8.6401,41.1657,-8.6401,41.1657
69,-8.6391,41.1660,-8.6391,41.1660
70,-8.6384,41.1667,-8.6384,41.1667
71,-8.6376,41.1680,-8.6376,41.1680
72,-8.6365,41.1686,-8.6365,41.1686
73,-8.6352,41.1682,-8.6352,41.1682
74,-8.6345,41.1671,-8.6345,41.1671
75,-8.6328,41.1668,-8.6328,41.1668
76,-8.6302,41.1668,-8.6302,41.1668
77,-8.6276,41.1668,-8.6276,41.1668
78,-8.6283,41.1675,-8.6283,41.1675
79,-8.6305,41.1680,-8.6305,41.1680
80,-8.6317,41.1682,-8.6317,41.1682
81,-8.6320,41.1685,-8.6320,41.1685
82,-8.6328,41.1682,-8.6328,41.1682
83,-8.6328,41.1682,-8.6328,41.1682
84,-8.6332,41.1681,-8.6332,41.1681
85,-8.6335,41.1675,-8.6335,41.1675
86,-8.6333,41.1672,-8.6333,41.1672
87,-8.6334,41.1669,-8.6334,41.1669
88,-8.6326,41.1660,-8.6326,41.1660
89,-8.6319,41.1648,-8.6319,41.1648
90,-8.6319,41.1647,-8.6319,41.1647
91,-8.6320,41.1647,-8.6320,41.1647
92,-8.6320,41.1646,-8.6320,41.1646
93,-8.6319,41.1645,-8.6319,41.1645
94,-8.6336,41.1638,-8.6336,41.1638
95,-8.6359,41.1641,-8.6359,41.1641
96,-8.6376,41.1646,-8.6376,41.1646
97,-8.6392,41.1653,-8.6392,41.1653
98,-8.6408,41.1663,-8.6408,41.1663
99,-8.6404,41.1682,-8.6404,41.1682
